Submission ID,Respondent ID,Submitted at,Category,Question,Response
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Legal/Compliance,"for tech startups, data privacy"
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Blockchain/Web3 Development
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Telecommunications Policy & Regulation
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
2EDpNqe,KYYPDjD,2025-09-26 13:58:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (AI/ML/Big Data,"Artificial Intelligence, Machine Learning, Data Analytics"
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Hardware/IoT,Internet of Things
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),Technology Consulting
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (GitHub Copilot,for code generation
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Coursera
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),LinkedIn Learning
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Local bootcamps,"e.g., DIV, Codetrain, MEST,ALX"
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),GitHub repositories/Open Source projects
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",DevCongress
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Cybersecurity
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),AI Ethics & Governance
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Telecommunications Policy & Regulation
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
Bz047EQ,7RRpZBA,2025-09-27 15:18:16,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Logistics/Mobility Tech,"Transport, Supply Chain, Ride-hailing"
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Official documentation,"e.g., MDN, language docs"
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Product Management
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Design/User Experience,UX) Research & UI Design
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Leadership/Team Management,specifically in tech teams
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
kdvA5Qe,2EEgj1b,2025-09-29 20:33:32,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Edtech,Education Technology
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),Cybersecurity
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Creative Tech,"Animation, AR/VR, Digital Art"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Microsoft Copilot
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Perplexity AI
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (GitHub Copilot,for code generation
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Other
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Lovable
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),v0 by Vercel
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Bolt
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Local bootcamps,"e.g., DIV, Codetrain, MEST,ALX"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Mentorship programs
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Peer learning/Study groups
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Dsgnjunkies
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply) (GDG (Google Developer Groups) Ghana chapters","e.g., GDG Accra, GDG Kumasi"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Other
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Cloud Engineering/Architecture
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Embedded Systems/Hardware Engineering
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
eqzRxyQ,eq5B1a0,2025-10-07 08:04:40,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Healthtech,Healthcare Technology
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (AI/ML/Big Data,"Artificial Intelligence, Machine Learning, Data Analytics"
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (SaaS / B2B Solutions,Software as a Service for businesses
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Notion
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Jira
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Perplexity AI
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Lovable
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Coursera
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",UX Ghana
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Friends of Figma Accra
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Other
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Cybersecurity
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Digital Marketing & Growth Hacking
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Legal/Compliance,"for tech startups, data privacy"
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
eqzeJvO,Gxe1WBO,2025-10-07 13:23:04,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Edtech,Education Technology
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Mentorship programs
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Peer learning/Study groups
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Other
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Product Management
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
81rQ00l,ob9Brx1,2025-10-07 13:46:26,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
